Year,state,coc_number,coc_name,measures,count
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Children of Parenting Youth,7
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless,35
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless Individuals,25
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless People in Families,10
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Homeless Individuals,120
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Homeless People in Families,147
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Children (Under 18),2
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Young Adults (Age 18-24),13
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Youth (Under 25),15
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Homeless Veterans,17
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Parenting Youth (Under 25),3
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Parenting Youth Age 18-24,3
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Parenting Youth Under 18,0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Children of Parenting Youth,7
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless,14
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless Individuals,4
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless People in Families,10
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,224
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Individuals,77
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless People in Families,147
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),11
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),11
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Veterans,11
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth (Under 25),3
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth Age 18-24,3
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Total Homeless,267
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Children of Parenting Youth,0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless,21
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless Individuals,21
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless People in Families,0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless,43
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Individuals,43
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless People in Families,0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),2
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),2
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),4
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Veterans,6
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth (Under 25),0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth Age 18-24,0
2016-01-01,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Children of Parenting Youth,156
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless,853
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless Individuals,823
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless People in Families,30
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Individuals,"3,898"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless People in Families,"2,150"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Children (Under 18),69
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Young Adults (Age 18-24),388
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Youth (Under 25),457
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Veterans,64
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth (Under 25),108
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth Age 18-24,108
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth Under 18,0
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Children of Parenting Youth,143
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless,338
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless Individuals,316
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless People in Families,22
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"3,660"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Individuals,"1,683"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless People in Families,"1,977"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Children (Under 18),22
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),170
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Youth (Under 25),192
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Veterans,40
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth (Under 25),102
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth Age 18-24,102
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"6,048"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Children of Parenting Youth,13
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless,515
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless Individuals,507
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless People in Families,8
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless,"2,388"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Individuals,"2,215"
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless People in Families,173
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Children (Under 18),47
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),218
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),265
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Veterans,24
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth (Under 25),6
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth Age 18-24,6
2016-01-01,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-611,Amarillo CoC,Children of Parenting Youth,35
2016-01-01,TX,TX-611,Amarillo CoC,Chronically Homeless,85
2016-01-01,TX,TX-611,Amarillo CoC,Chronically Homeless Individuals,75
2016-01-01,TX,TX-611,Amarillo CoC,Chronically Homeless People in Families,10
2016-01-01,TX,TX-611,Amarillo CoC,Homeless Individuals,445
2016-01-01,TX,TX-611,Amarillo CoC,Homeless People in Families,147
2016-01-01,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Children (Under 18),0
2016-01-01,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Young Adults (Age 18-24),1
2016-01-01,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Youth (Under 25),1
2016-01-01,TX,TX-611,Amarillo CoC,Homeless Veterans,57
2016-01-01,TX,TX-611,Amarillo CoC,Parenting Youth (Under 25),35
2016-01-01,TX,TX-611,Amarillo CoC,Parenting Youth Age 18-24,35
2016-01-01,TX,TX-611,Amarillo CoC,Parenting Youth Under 18,0
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Children of Parenting Youth,35
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless,79
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless Individuals,69
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless People in Families,10
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless,572
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless Individuals,425
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless People in Families,147
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),0
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Youth (Under 25),0
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Homeless Veterans,54
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth (Under 25),35
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth Age 18-24,35
2016-01-01,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-611,Amarillo CoC,Total Homeless,592
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Children of Parenting Youth,0
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless,6
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless Individuals,6
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless People in Families,0
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless,20
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless Individuals,20
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless People in Families,0
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),1
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),1
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Homeless Veterans,3
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth (Under 25),0
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth Age 18-24,0
2016-01-01,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Children of Parenting Youth,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless,36
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless Individuals,36
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless People in Families,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Individuals,204
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless People in Families,52
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Children (Under 18),12
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Young Adults (Age 18-24),18
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Youth (Under 25),30
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Veterans,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Parenting Youth (Under 25),0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Parenting Youth Age 18-24,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Parenting Youth Under 18,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Children of Parenting Youth,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless,36
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless Individuals,36
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless People in Families,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless,234
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Individuals,182
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless People in Families,52
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Unaccompanied Children (Under 18),12
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Unaccompanied Young Adults (Age 18-24),18
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Unaccompanied Youth (Under 25),30
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Veterans,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Parenting Youth (Under 25),0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Parenting Youth Age 18-24,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,256
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Children of Parenting Youth,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless Individuals,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless People in Families,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,22
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Individuals,22
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless People in Families,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Unaccompanied Children (Under 18),0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Unaccompanied Youth (Under 25),0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Veterans,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Parenting Youth (Under 25),0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Parenting Youth Age 18-24,0
2016-01-01,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Parenting Youth Under 18,0
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Children of Parenting Youth,56
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless,516
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless Individuals,511
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless People in Families,5
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Individuals,"3,055"
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless People in Families,976
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Unaccompanied Children (Under 18),17
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Unaccompanied Young Adults (Age 18-24),222
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Unaccompanied Youth (Under 25),239
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Veterans,523
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Parenting Youth (Under 25),34
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Parenting Youth Age 18-24,34
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Parenting Youth Under 18,0
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Children of Parenting Youth,56
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless,132
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless Individuals,127
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless People in Families,5
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless,"2,835"
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Individuals,"1,869"
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless People in Families,966
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Unaccompanied Children (Under 18),13
2016-01-01,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Unaccompanied Young Adults (Age 18-24),149
