Year,State,CoC Number,CoC Name,Measures,Count
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Children (Under 18),69
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Young Adults (Age 18-24),388
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Youth (Under 25),457
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Veterans,64
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth (Under 25),108
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth Age 18-24,108
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Children of Parenting Youth,143
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless,338
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless Individuals,316
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless People in Families,22
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"3,660"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Individuals,"1,683"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless People in Families,"1,977"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Children (Under 18),22
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),170
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Youth (Under 25),192
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Veterans,40
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth (Under 25),102
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth Age 18-24,102
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"6,048"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Children of Parenting Youth,13
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless,515
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless Individuals,507
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless People in Families,8
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless,"2,388"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Individuals,"2,215"
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless People in Families,173
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Children (Under 18),47
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),218
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),265
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Veterans,24
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth (Under 25),6
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth Age 18-24,6
1/1/2016,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-611,Amarillo CoC,Children of Parenting Youth,35
1/1/2016,TX,TX-611,Amarillo CoC,Chronically Homeless,85
1/1/2016,TX,TX-611,Amarillo CoC,Chronically Homeless Individuals,75
1/1/2016,TX,TX-611,Amarillo CoC,Chronically Homeless People in Families,10
1/1/2016,TX,TX-611,Amarillo CoC,Homeless Individuals,445
1/1/2016,TX,TX-611,Amarillo CoC,Homeless People in Families,147
1/1/2016,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Young Adults (Age 18-24),1
1/1/2016,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Youth (Under 25),1
1/1/2016,TX,TX-611,Amarillo CoC,Homeless Veterans,57
1/1/2016,TX,TX-611,Amarillo CoC,Parenting Youth (Under 25),35
1/1/2016,TX,TX-611,Amarillo CoC,Parenting Youth Age 18-24,35
1/1/2016,TX,TX-611,Amarillo CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Children of Parenting Youth,35
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless,79
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless Individuals,69
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless People in Families,10
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless,572
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless Individuals,425
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless People in Families,147
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),0
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Youth (Under 25),0
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Homeless Veterans,54
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth (Under 25),35
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth Age 18-24,35
1/1/2016,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-611,Amarillo CoC,Total Homeless,592
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless,6
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless Individuals,6
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless,20
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless Individuals,20
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless People in Families,0
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),1
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),1
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Homeless Veterans,3
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Children of Parenting Youth,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless,36
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless Individuals,36
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless People in Families,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Individuals,204
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless People in Families,52
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Children (Under 18),12
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Young Adults (Age 18-24),18
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Youth (Under 25),30
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Veterans,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Parenting Youth (Under 25),0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Parenting Youth Age 18-24,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Parenting Youth Under 18,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Children of Parenting Youth,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless,36
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless Individuals,36
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless,234
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Individuals,182
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless People in Families,52
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Unaccompanied Children (Under 18),12
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Unaccompanied Young Adults (Age 18-24),18
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Unaccompanied Youth (Under 25),30
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless Veterans,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,256
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless Individuals,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,22
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Individuals,22
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless People in Families,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Unaccompanied Youth (Under 25),0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless Veterans,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Children of Parenting Youth,56
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless,516
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless Individuals,511
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Chronically Homeless People in Families,5
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Individuals,"3,055"
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless People in Families,976
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Unaccompanied Children (Under 18),17
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Unaccompanied Young Adults (Age 18-24),222
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Unaccompanied Youth (Under 25),239
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Homeless Veterans,523
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Parenting Youth (Under 25),34
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Parenting Youth Age 18-24,34
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Parenting Youth Under 18,0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Children of Parenting Youth,56
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless,132
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless Individuals,127
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Chronically Homeless People in Families,5
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless,"2,835"
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Individuals,"1,869"
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless People in Families,966
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Unaccompanied Children (Under 18),13
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Unaccompanied Young Adults (Age 18-24),149
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Unaccompanied Youth (Under 25),162
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless Veterans,376
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Parenting Youth (Under 25),34
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Parenting Youth Age 18-24,34
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"4,031"
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Children of Parenting Youth,0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless,384
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless Individuals,384
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless,"1,196"
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Individuals,"1,186"
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless People in Families,10
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Unaccompanied Children (Under 18),4
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),73
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Unaccompanied Youth (Under 25),77
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Homeless Veterans,147
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Parenting Youth (Under 25),0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Parenting Youth Age 18-24,0
1/1/2016,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Unsheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Children of Parenting Youth,1
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless,10
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless Individuals,10
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Chronically Homeless People in Families,0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Individuals,80
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless People in Families,81
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Unaccompanied Young Adults (Age 18-24),6
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Unaccompanied Youth (Under 25),6
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Homeless Veterans,4
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Parenting Youth (Under 25),1
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Parenting Youth Age 18-24,1
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Parenting Youth Under 18,0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Children of Parenting Youth,1
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless,6
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless Individuals,6
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Chronically Homeless People in Families,0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless,150
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Individuals,74
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless People in Families,76
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),6
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Unaccompanied Youth (Under 25),6
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless Veterans,4
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Parenting Youth (Under 25),1
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Parenting Youth Age 18-24,1
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Parenting Youth Under 18,0
1/1/2016,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,161
